"","ID","StartDate","Progress","Duration (in seconds)","Consent","AQ01","AQ02","AQ03","AQ04","AQ05","AQ06","AQ07","AQ08","AQ09","AQ10","AQ11","AQ12","AQ13","AQ14","AQ15","AQ16","AQ17","AQ18","AQ19","AQ20","AQ21","AQ22","AQ23","AQ24","AQ25","AQ26","AQ27","AQ28","RPrac","RPrac_H","RPrac_T_First Click","RPrac_T_Last Click","RPrac_T_Page Submit","RPrac_T_Click Count","R01","R01_H","R01_T_First Click","R01_T_Last Click","R01_T_Page Submit","R01_T_Click Count","R02","R02_H","R02_T_First Click","R02_T_Last Click","R02_T_Page Submit","R02_T_Click Count","R03","R03_H","R03_T_First Click","R03_T_Last Click","R03_T_Page Submit","R03_T_Click Count","R04","R04_H","R04_T_First Click","R04_T_Last Click","R04_T_Page Submit","R04_T_Click Count","R05","R05_H","R05_T_First Click","R05_T_Last Click","R05_T_Page Submit","R05_T_Click Count","R06","R06_H","R06_T_First Click","R06_T_Last Click","R06_T_Page Submit","R06_T_Click Count","R07","R07_H","R07_T_First Click","R07_T_Last Click","R07_T_Page Submit","R07_T_Click Count","R08","R08_H","R08_T_First Click","R08_T_Last Click","R08_T_Page Submit","R08_T_Click Count","R09","R09_H","R09_T_First Click","R09_T_Last Click","R09_T_Page Submit","R09_T_Click Count","R10","R10_H","R10_T_First Click","R10_T_Last Click","R10_T_Page Submit","R10_T_Click Count","R11","R11_H","R11_T_First Click","R11_T_Last Click","R11_T_Page Submit","R11_T_Click Count","R12","R12_T_First Click","R12_T_Last Click","R12_T_Page Submit","R12_T_Click Count","R12_H","R13","R13_T_First Click","R13_T_Last Click","R13_T_Page Submit","R13_T_Click Count","R13_H","R14","R14_H","R14_T_First Click","R14_T_Last Click","R14_T_Page Submit","R14_T_Click Count","R15","R15_T_First Click","R15_T_Last Click","R15_T_Page Submit","R15_T_Click Count","R15_H","R16","R16_H","R16_T_First Click","R16_T_Last Click","R16_T_Page Submit","R16_T_Click Count","R17","R17_H","R17_T_First Click","R17_T_Last Click","R17_T_Page Submit","R17_T_Click Count","R18","R18_H","R18_T_First Click","R18_T_Last Click","R18_T_Page Submit","R18_T_Click Count","R19","R19_H","R19_T_First Click","R19_T_Last Click","R19_T_Page Submit","R19_T_Click Count","R20","R20_H","R20_T_First Click","R20_T_Last Click","R20_T_Page Submit","R20_T_Click Count","R21","R21_H","R21_T_First Click","R21_T_Last Click","R21_T_Page Submit","R21_T_Click Count","R22","R22_H","R22_T_First Click","R22_T_Last Click","R22_T_Page Submit","R22_T_Click Count","R23","R23_H","R23_T_First Click","R23_T_Last Click","R23_T_Page Submit","R23_T_Click Count","R24","R24_H","R24_T_First Click","R24_T_Last Click","R24_T_Page Submit","R24_T_Click Count","R25","R25_H","R25_T_First Click","R25_T_Last Click","R25_T_Page Submit","R25_T_Click Count","R26","R26_H","R26_T_First Click","R26_T_Last Click","R26_T_Page Submit","R26_T_Click Count","R27","R27_H","R27_T_First Click","R27_T_Last Click","R27_T_Page Submit","R27_T_Click Count","R28","R28_H","R28_T_First Click","R28_T_Last Click","R28_T_Page Submit","R28_T_Click Count","R29","R29_T_First Click","R29_T_Last Click","R29_T_Page Submit","R29_T_Click Count","R29_H","R30","R30_H","R30_T_First Click","R30_T_Last Click","R30_T_Page Submit","R30_T_Click Count","R31","R31_H","R31_T_First Click","R31_T_Last Click","R31_T_Page Submit","R31_T_Click Count","R32","R32_T_First Click","R32_T_Last Click","R32_T_Page Submit","R32_T_Click Count","R32_H","R33","R33_H","R33_T_First Click","R33_T_Last Click","R33_T_Page Submit","R33_T_Click Count","R34","R34_H","R34_T_First Click","R34_T_Last Click","R34_T_Page Submit","R34_T_Click Count","R35","R35_H","R35_T_First Click","R35_T_Last Click","R35_T_Page Submit","R35_T_Click Count","R36","R36_H","R36_T_First Click","R36_T_Last Click","R36_T_Page Submit","R36_T_Click Count","R_Comfort_1","TAS01","TAS02","TAS03","TAS04","TAS05","TAS06","TAS07","TAS08","TAS09","TAS10","TAS11","TAS12","TAS13","TAS14","TAS15","TAS16","TAS17","TAS18","TAS19","TAS20","Attention_1","TOM_story_timer_First Click","TOM_story_timer_Last Click","TOM_story_timer_Page Submit","TOM_story_timer_Click Count","TOM_revise","TOM_story2_timer_First Click","TOM_story2_timer_Last Click","TOM_story2_timer_Page Submit","TOM_story2_timer_Click Count","TOM01","TOM02","TOM03","TOM04","TOM05","TOM06","TOM07","TOM08","TOM09","TOM10","TOM11","TOM12","TOM13","TOM14","TOM15","TOM16","TOM_question_timer_First Click","TOM_question_timer_Last Click","TOM_question_timer_Page Submit","TOM_question_timer_Click Count","Dem_ethnicity","Dem_ethnicity_9_TEXT","Dem_age","Dem_gender","Dem_gender_4_TEXT","Dem_education","Dem_god_4","Debrief_random","Debrief_device","Debrief_device_5_TEXT","age","gender","ethnicity"
"1138",1138,2020-09-07 12:13:10,100,2475,1,2,4,2,2,1,1,1,1,1,2,4,2,1,4,4,1,4,1,1,2,2,1,2,1,4,4,1,1,3,NA,1.677,8.245,10.284,2,1,NA,4.292,5.208,7.103,2,1,NA,3.247,3.247,4.649,1,1,NA,2.533,516.629,517.876,2,1,NA,3.336,3.336,4.512,1,1,NA,4.563,5.536,6.587,2,1,NA,3.891,5.087,6.167,2,1,NA,5.65,6.751,9.3,2,3,NA,4.42,4.42,5.599,1,1,NA,5.908,6.781,7.983,2,3,NA,163.359,164.499,165.73,2,1,NA,25.522,26.465,27.436,2,2,22.754,23.658,24.729,2,NA,1,4.564,5.54,6.55,2,NA,2,NA,509.396,510.538,511.689,2,1,3.941,4.823,8.7,2,NA,1,NA,4.812,8.31,9.102,2,1,NA,7.291,7.202,8.472,2,2,NA,2.601,2.601,3.762,1,1,NA,5.094,6.606,6.966,2,1,NA,4.616,4.616,5.768,1,1,NA,4.085,5.695,6.942,2,4,NA,105.851,106.974,108.337,2,1,NA,1.73,2.763,3.802,2,1,NA,3.8,4.68,5.967,2,1,NA,133.203,134.267,135.334,2,1,NA,13.452,20.11,21.574,2,1,NA,4.581,5.82,9.968,2,2,NA,2.75,3.846,4.985,2,1,2.929,2.929,4.165,1,NA,1,NA,2.934,4.121,5.315,2,1,NA,22.693,23.873,25.063,2,1,3.001,3.001,4.002,1,NA,4,NA,5.642,6.443,7.521,2,1,NA,3.909,4.958,6.619,2,2,NA,33.393,34.729,35.937,2,1,NA,1.227,6.515,7.373,2,10,1,1,1,5,5,1,1,1,1,5,1,1,1,1,4,1,1,5,5,1,0,1.457,1.457,55.313,1,NA,0,0,5.852,0,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,2.596,116.543,117.648,25,3,NA,30,2,NA,2,100,2,2,NA,30,1,2
"1139",1139,2020-09-07 12:20:25,100,3462,1,3,3,1,2,2,2,4,1,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,1,2,3,1,2,1,1,24.892,44.648,47.937,12,1,1,13.025,32.746,33.739,13,1,1,6.27,29.212,33.404,12,1,NA,16.662,18.744,19.452,3,1,NA,32.824,33.113,34.186,2,1,1,5.969,29.72,30.517,16,4,1,4.9,38.175,39.213,14,3,NA,7.401,8.042,8.7,2,1,1,11.382,35.259,36.587,17,2,NA,5.4,9.043,9.452,7,1,NA,10.813,17.956,18.723,2,2,1,22.401,53.133,54.049,13,1,11.264,29.09,30.592,11,1,1,6.5,7.788,8.538,2,NA,1,NA,19.888,21.863,23.337,2,4,5.524,8.935,11.101,3,NA,1,NA,2.069,3.07,4.9,2,3,NA,3.401,4.207,4.699,2,1,NA,3.491,4.058,4.601,2,4,1,30.5,81.474,82.65,17,1,NA,15.201,16.075,16.646,2,4,1,6.755,40.846,41.866,13,3,NA,32.796,33.408,34.063,2,4,NA,5.921,6.102,7.202,2,1,1,12.401,30.896,31.808,9,3,NA,4.701,5.45,6.001,2,2,NA,4.902,6.002,7.067,3,4,NA,13.316,14.4,15.768,2,2,NA,44.7,45.677,46.745,2,2,3.748,6.948,7.801,4,NA,1,NA,29.601,30.269,30.954,2,4,NA,5.801,6.398,7.501,2,1,15.5,16.211,16.919,2,NA,1,1,3.501,23.685,24.663,11,1,1,3.501,20.823,21.654,16,4,1,3.8,38.795,40.329,15,1,NA,3.977,4.74,5.698,2,7,3,1,2,5,5,3,3,2,4,4,1,1,2,1,3,3,1,4,5,2,0,20.021,21.858,22.599,5,8,0.072,810.356,813.056,15,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,23.1,417.595,419.209,105,2,NA,35,2,NA,5,100,2,4,NA,35,1,1
"1140",1140,2020-09-07 13:09:44,100,799,1,3,2,3,3,3,2,4,3,2,1,2,2,4,2,3,3,2,2,3,2,2,3,1,3,3,2,2,2,3,NA,10.692,10.692,13.702,1,1,NA,3.747,3.747,4.756,1,2,NA,6.46,6.46,7.518,1,1,NA,8.873,8.873,10.06,1,1,NA,6.171,6.171,7.116,1,1,NA,4.826,4.826,5.721,1,1,NA,7.455,7.455,8.689,1,1,NA,4.835,4.835,5.77,1,3,NA,9.495,9.495,10.506,1,2,NA,9.387,9.387,10.344,1,1,NA,7.617,7.617,8.613,1,1,NA,3.378,3.378,4.384,1,2,6.558,6.558,7.619,1,NA,1,7.442,7.442,8.442,1,NA,1,NA,14.399,14.399,15.434,1,4,2.34,2.34,4.366,1,NA,1,NA,3.099,3.099,3.871,1,3,NA,4.354,4.354,5.731,1,3,NA,6.544,6.544,7.429,1,1,NA,6.647,6.647,7.627,1,3,NA,9.115,9.115,10.093,1,1,NA,5.799,5.799,6.672,1,4,NA,5.026,5.026,6.04,1,4,NA,8.829,8.829,9.916,1,4,NA,12.932,12.932,13.933,1,1,NA,5.592,5.592,6.76,1,1,NA,8.524,8.524,9.761,1,1,NA,4.652,4.652,5.71,1,1,NA,7.003,7.003,7.838,1,1,3.106,3.106,4.074,1,NA,1,NA,4.341,4.341,5.393,1,4,NA,6.056,6.056,6.912,1,2,6.839,6.839,7.896,1,NA,4,NA,8.43,8.43,9.259,1,1,NA,5.74,5.74,6.733,1,1,NA,4.723,4.723,5.751,1,1,NA,7.132,7.132,9.256,1,6,3,4,3,2,3,3,3,2,4,4,3,3,4,4,4,1,2,3,3,2,0,3.717,48.493,50.062,5,NA,0,0,7.651,0,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,12.835,104.826,109.059,31,2,NA,71,1,NA,6,100,2,4,NA,71,2,1
"1141",1141,2020-09-07 13:04:05,100,1564,1,3,4,2,2,2,1,3,2,1,2,2,2,1,4,4,2,2,2,2,2,1,4,4,1,3,4,1,1,3,NA,7.352,7.352,9.501,1,4,NA,23.983,23.983,26.339,1,2,NA,9.344,9.344,11.102,1,1,NA,5.001,5.001,6.759,1,1,NA,15.941,15.941,18.042,1,1,NA,3.076,3.076,4.901,1,4,NA,4.3,6.667,8.138,2,2,NA,6.215,6.215,8.5,1,2,1,8.056,21.864,24.034,2,1,NA,4.986,4.986,6.601,1,3,NA,2.82,2.82,4.859,1,1,1,5.707,8.721,13.544,2,1,3.456,3.456,5.18,1,NA,1,3.574,6.799,12.764,3,1,1,NA,3.939,3.939,5.993,1,1,4.963,4.963,6.746,1,NA,1,NA,3.245,3.245,4.883,1,1,1,6.659,17.827,20.069,2,1,1,4.083,6.025,17.847,2,1,1,6.901,8.396,16.593,2,3,NA,8.46,10.397,11.861,2,1,NA,4.064,4.064,7.785,1,3,1,8.285,13.806,15.802,2,2,NA,6.664,6.664,8.692,1,1,1,4.21,5.594,11.059,2,1,1,9.282,29.977,33.391,3,2,NA,6.208,6.208,7.876,1,1,NA,11.055,11.055,12.593,1,1,NA,3.215,3.215,7.1,1,1,4.91,4.91,7.4,1,NA,4,1,9.478,28.12,30.796,5,2,1,6.5,20.083,22.201,2,1,6.137,10.769,37.957,2,1,1,NA,3.546,3.546,5.681,1,3,1,5.81,22.571,25.501,3,3,NA,5.976,5.976,7.963,1,1,NA,5.32,6.842,8.954,2,6,1,1,1,5,5,1,1,1,1,4,1,1,1,1,3,2,1,3,4,3,0,0,0,112.401,0,NA,0,0,3.702,0,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,12.305,261.671,263.887,21,4,NA,33,2,NA,5,90,2,2,NA,33,1,1
"1142",1142,2020-09-07 13:21:31,100,596,1,4,4,2,2,4,2,4,3,3,2,2,3,4,4,4,2,1,1,1,2,3,3,1,2,2,4,2,3,3,NA,4.739,7.955,7.995,3,3,NA,2.444,3.957,4.58,2,1,NA,2.824,3.857,4.768,2,4,NA,2.277,4.092,4.882,3,3,NA,1.97,2.851,5.474,2,1,NA,1.878,1.878,2.45,1,1,NA,17.273,17.273,17.982,1,4,NA,0.018,3.644,4.166,2,1,NA,4.341,4.341,4.993,1,2,NA,4.352,4.352,5.801,1,2,NA,12.684,12.684,12.955,1,3,NA,2.788,2.788,3.441,1,1,1.189,2.77,3.713,3,NA,1,3.173,3.173,3.574,1,NA,2,NA,7.979,7.979,8.597,1,3,4.033,4.033,4.722,1,NA,4,NA,3.928,3.928,4.464,1,1,NA,1.656,3.408,3.829,3,2,NA,3.641,3.641,5.148,1,1,1,2.463,11.195,12.331,9,1,NA,2,2,2.318,1,1,NA,23.101,23.679,23.714,2,4,NA,3.353,3.353,4.063,1,4,NA,4.296,4.296,4.817,1,1,NA,2.599,2.599,3.071,1,2,NA,4.286,5.02,5.491,2,1,NA,2.819,2.819,3.464,1,1,1,0.949,5.464,6.778,5,2,NA,5.755,5.755,6.385,1,2,3.633,3.633,3.968,1,NA,1,NA,1.928,1.928,2.434,1,4,1,3.017,7.336,8.538,6,1,1.368,1.368,1.759,1,NA,1,NA,31.289,31.289,32.185,1,1,NA,3.43,3.43,4.038,1,3,NA,4.205,4.205,4.744,1,1,NA,2.482,2.482,3.537,1,2,1,3,1,2,5,1,1,2,1,5,4,5,1,3,3,1,4,5,4,3,0,3.595,27.326,43.2,5,NA,1.696,1.696,3.945,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,2,1.119,85.707,86.135,55,2,NA,22,1,NA,5,99,2,4,NA,20,1,1
"1143",1143,2020-09-07 13:11:28,100,1741,1,1,4,1,3,2,1,1,1,2,3,1,2,3,4,1,3,1,3,1,2,2,3,3,1,2,3,1,2,1,1,5.432,29.159,29.682,12,1,NA,2.177,2.884,3.843,2,1,NA,3.718,11.741,12.773,3,1,NA,2.055,10.141,11.606,2,1,NA,12.017,12.017,13.63,1,1,NA,2.401,2.401,3.939,1,1,NA,4.584,11.62,12.67,2,2,NA,10.629,10.629,11.601,1,1,NA,9.016,9.016,10.082,1,1,NA,10.634,10.634,12.202,1,3,NA,15.085,15.085,16.22,1,1,NA,3.602,17.678,25.56,3,3,3.702,13.449,14.939,2,NA,4,13.493,13.493,14.726,1,NA,1,NA,10.923,10.923,11.788,1,1,9.184,9.184,10.342,1,NA,4,NA,3.652,16.998,22.659,2,2,NA,3.849,13.276,14.075,3,1,NA,3.502,3.502,4.542,1,1,NA,2.999,2.999,4.482,1,1,NA,3.809,3.809,5.22,1,1,NA,3.003,3.003,4.005,1,1,NA,4.061,4.061,5.569,1,1,NA,5.201,5.201,6.102,1,1,NA,4.195,4.195,5.168,1,4,NA,2.101,9.603,10.501,2,1,NA,2.077,2.077,3.044,1,1,NA,11.472,11.472,12.343,1,1,NA,8.017,8.017,8.813,1,2,2.089,7.901,9.186,3,NA,1,NA,10.502,10.502,12.128,1,1,NA,11.357,11.357,12.411,1,3,6.707,6.707,10.388,1,NA,2,NA,2.396,16.753,17.759,2,3,NA,10.084,10.084,11.93,1,1,NA,6.103,6.103,8.499,1,1,NA,12.912,12.912,13.921,1,9,4,5,5,2,5,5,3,3,5,5,4,5,4,3,4,4,5,4,4,2,0,92.19,92.19,93.748,1,8,4.072,16.064,17.499,9,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,141.852,340.157,341.457,55,2,NA,24,1,NA,5,21,2,4,NA,24,2,1
"1144",1144,2020-09-07 13:09:34,100,3179,1,2,3,1,3,4,1,3,4,2,2,2,1,2,3,4,2,3,3,2,3,2,2,3,2,3,3,1,1,3,NA,9.429,9.794,11.646,2,1,NA,9.359,9.726,10.893,2,1,NA,6.853,7.221,8.201,2,1,NA,6.98,7.346,8.867,2,1,NA,8.962,9.328,10.401,2,2,NA,17.952,18.319,19.379,2,3,NA,10.445,10.812,12.223,2,1,NA,6.096,14.955,19.833,4,2,NA,11.64,12.007,13.245,2,2,NA,9.384,9.746,11.65,2,1,NA,13.685,14.784,15.177,3,1,NA,17.099,17.466,18.643,2,1,5.138,5.513,6.458,2,NA,1,4.333,4.701,5.803,2,NA,1,NA,5.045,5.411,6.617,2,4,5.467,5.834,7.091,2,NA,1,NA,4.017,4.386,5.521,2,1,NA,10.598,10.965,12.12,2,1,NA,5.065,5.428,6.623,2,3,NA,6.073,6.437,7.691,2,1,NA,14.301,14.668,15.844,2,1,NA,4.83,5.197,6.31,2,1,NA,9.901,10.269,11.418,2,1,NA,8.56,8.927,10.114,2,3,NA,14.542,14.907,16.149,2,1,NA,6.415,6.782,7.924,2,1,NA,8.006,8.371,9.293,2,4,NA,12.156,12.524,13.588,2,1,NA,6.471,6.839,8.122,2,1,5.302,5.667,6.817,2,NA,1,NA,9.012,9.378,12.416,2,1,NA,9.954,10.319,11.372,2,1,6.03,6.396,10.008,2,NA,1,NA,7.628,7.996,9.362,2,1,NA,4.386,4.752,5.936,2,4,NA,6.904,7.27,8.48,2,1,NA,8.549,8.917,10.153,2,10,1,4,3,3,3,1,3,3,1,5,2,2,1,1,3,3,1,5,4,3,0,1.502,137.918,142.507,5,NA,0,0,9.576,0,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,17.155,161.697,162.972,43,6,NA,63,1,NA,4,100,2,4,NA,64,2,1
"1145",1145,2020-09-07 13:59:12,100,1262,1,2,3,1,3,1,2,4,1,4,4,2,4,4,3,2,2,3,1,2,2,2,2,4,2,3,1,3,2,3,1,5.62,20.524,21.855,4,1,NA,3.437,3.437,4.236,1,1,1,10.118,49.856,49.889,7,1,NA,4.458,4.458,6.144,1,1,1,36.154,46.32,46.994,7,1,NA,5.336,5.336,6.28,1,1,NA,5.865,5.865,6.652,1,3,1,4.009,18.226,19.42,6,1,1,4.25,7.904,8.989,5,2,NA,8.633,9.163,10.556,2,1,NA,3.434,3.434,4.948,1,1,1,33.082,41.983,43.165,7,1,5.987,16.958,18.018,7,1,1,3.759,7.249,8.738,5,1,1,NA,13.348,13.348,14.154,1,1,5.181,5.181,6.143,1,NA,1,1,4.323,13.44,14.719,5,1,1,3.665,10.765,11.892,4,1,1,3.318,18.916,20.072,8,1,1,9.361,22.551,23.71,6,1,NA,2.764,5.789,6.459,2,1,NA,25.774,25.774,26.607,1,1,NA,4.206,4.206,5.049,1,3,1,4.778,15.864,16.951,7,1,1,3.645,12.664,14.043,6,4,1,3.823,13.429,14.709,5,1,NA,10.85,11.774,14.211,2,1,NA,5.482,5.482,6.219,1,1,NA,3.665,3.665,4.201,1,1,5.189,5.627,6.351,2,NA,1,NA,2.768,2.768,3.576,1,1,NA,4.792,4.792,8.386,1,1,6.002,6.002,6.881,1,NA,3,NA,4.996,4.996,5.854,1,1,NA,4.063,4.063,4.737,1,1,NA,3.327,3.327,3.975,1,1,NA,4.585,4.585,5.24,1,10,3,4,2,3,3,4,2,1,4,4,3,3,4,4,4,3,2,4,4,4,0,5.503,52.552,71.311,4,8,11.479,29.725,32.763,3,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,7.019,152.415,153.39,39,2,NA,28,1,NA,4,100,2,4,NA,28,2,11
"1146",1146,2020-09-07 14:36:13,100,509,1,2,3,3,3,3,4,4,2,3,4,3,3,3,2,4,2,3,2,3,4,2,3,2,3,3,1,3,1,2,NA,13.291,13.291,14.169,1,1,NA,3.528,5.223,6.17,3,3,NA,1.325,1.325,1.94,1,2,NA,1.385,1.385,1.537,1,1,NA,5.18,5.18,5.728,1,1,NA,3.156,3.156,3.469,1,2,NA,37.886,37.886,38.579,1,3,NA,1.938,1.938,2.492,1,1,1,4.255,8.285,8.987,3,1,NA,1.745,1.745,2.443,1,3,NA,5.406,5.406,5.925,1,1,NA,7.382,7.382,7.848,1,1,6.688,6.688,7.135,1,NA,4,4.959,4.959,6.277,1,NA,1,NA,2.628,2.628,3.174,1,1,14.587,15.351,15.962,2,NA,4,NA,1.694,1.694,2.577,1,1,NA,3.32,3.32,3.919,1,1,NA,10.394,10.394,11.241,1,3,NA,5.933,5.933,6.595,1,1,1,1.472,7.663,8.313,7,1,NA,5.091,5.091,9.33,1,1,NA,4.875,6.853,8.05,3,1,NA,4.986,4.986,5.558,1,1,NA,13.079,13.079,13.589,1,4,NA,4.258,4.258,4.569,1,1,NA,1.711,1.711,2.114,1,1,NA,5.639,7.192,8.224,3,1,NA,1.335,1.335,1.83,1,1,8.491,8.491,9.02,1,NA,3,NA,0.725,0.725,0.895,1,1,NA,3.142,3.142,3.857,1,1,3.308,3.308,4.146,1,NA,2,NA,4.72,4.72,5.387,1,1,NA,4.497,4.497,4.99,1,3,NA,4.013,4.013,4.444,1,1,NA,9.301,9.301,9.882,1,4,2,2,2,3,2,4,2,2,2,2,3,3,2,3,4,2,4,3,3,3,0,0.969,0.969,1.747,1,NA,0,0,12.08,0,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,6.635,24.203,24.661,31,2,NA,20,2,NA,3,29,1,4,NA,20,1,1
"1147",1147,2020-09-07 11:05:40,89,478,1,2,2,2,2,4,2,2,2,2,4,2,2,4,2,3,4,2,2,1,3,3,2,2,1,3,2,2,2,3,1,4.442,11.977,13.063,6,3,NA,2.466,2.466,3.37,1,2,NA,2.449,2.449,3.065,1,1,NA,1.701,3.79,4.329,3,1,NA,6.095,6.095,7.859,1,2,NA,7.801,9.237,10.251,2,3,NA,2.099,2.099,3.15,1,3,NA,3.224,3.224,4.409,1,2,NA,2.713,2.713,3.431,1,1,NA,2.03,2.03,2.65,1,1,NA,1.741,1.741,2.422,1,2,NA,2.018,5.904,6.667,7,1,2.261,2.261,2.964,1,NA,2,2.909,4.157,5.22,2,NA,1,NA,2.643,2.643,3.31,1,4,7.272,7.272,8.938,1,NA,2,NA,1.204,1.204,1.754,1,1,NA,1.633,2.501,3.249,2,2,NA,4.234,4.234,4.907,1,3,NA,5.301,5.301,6.308,1,1,NA,1.991,2.855,4.746,2,1,NA,2.237,3.872,4.47,2,1,NA,2.701,2.701,3.452,1,2,NA,2.601,2.601,3.334,1,4,NA,3.868,3.868,4.571,1,1,NA,3.078,3.078,3.681,1,1,NA,1.699,1.699,2.239,1,1,NA,4.62,7.042,7.672,5,2,NA,2.445,2.445,3.143,1,1,2.659,2.659,3.392,1,NA,3,NA,3.15,4.687,6.236,3,4,NA,3.136,3.136,3.875,1,1,2.441,2.441,3.069,1,NA,1,NA,2.87,2.87,3.421,1,1,NA,1.92,1.92,2.415,1,2,NA,1.311,1.311,1.944,1,1,NA,2.852,2.852,3.519,1,8,3,4,1,3,4,3,4,4,4,4,4,4,3,3,4,1,4,4,4,4,0,2.664,18.208,21.061,4,NA,0,0,6.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,2
"1148",1148,2020-09-07 15:06:38,100,420,1,1,1,2,2,4,2,2,1,1,1,2,1,4,1,4,1,4,1,1,1,1,2,2,1,3,2,1,1,3,NA,5.19,5.19,7.821,1,3,NA,2.091,2.091,2.949,1,2,NA,1.48,2.747,3.805,2,3,NA,2.134,2.134,2.918,1,4,NA,2.355,2.355,3.038,1,3,NA,3.533,3.533,4.25,1,1,NA,4.212,4.212,4.964,1,2,NA,1.476,3.776,4.867,2,1,NA,2.087,3.661,4.371,3,1,NA,3.501,3.501,4.388,1,1,NA,1.577,1.577,2.268,1,1,NA,1.705,1.705,3.304,1,1,2.211,2.211,2.853,1,NA,4,2.556,2.556,3.653,1,NA,1,NA,1.692,2.925,3.808,2,1,1.403,1.403,2.143,1,NA,2,NA,2.365,4.895,6.691,3,3,NA,1.324,4.414,5.205,2,3,NA,3.87,3.87,4.754,1,3,NA,2.429,2.429,4.214,1,1,NA,3.638,3.638,4.472,1,1,NA,2.078,2.877,2.904,2,4,NA,6.74,6.74,7.782,1,4,NA,2.255,2.255,2.998,1,3,NA,3.5,6.359,7.042,2,1,NA,2.929,2.929,3.607,1,1,NA,2.519,2.519,3.201,1,1,NA,4.976,6.542,7.308,2,4,NA,4.047,4.047,5.288,1,1,1.841,4.373,6.174,3,NA,1,NA,2.435,2.435,3.269,1,1,NA,1.897,5.006,6.39,3,1,2.145,2.145,2.779,1,NA,3,NA,3.95,5.441,6.157,2,2,NA,2.121,3.996,4.813,3,4,NA,3.835,3.835,4.684,1,4,NA,2.52,2.52,3.327,1,10,3,1,1,5,3,1,1,3,5,4,3,1,1,1,1,4,1,3,4,1,0,0.895,0.895,2.269,1,8,0.973,2.954,4.256,3,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1.184,26.692,28.401,29,2,NA,29,2,NA,2,77,1,4,NA,29,1,1
"1149",1149,2020-09-07 11:25:09,89,1113,1,3,4,1,3,4,1,4,3,1,4,4,3,4,1,4,1,3,4,1,2,3,4,4,1,1,4,4,3,3,NA,3.267,22.364,24.731,5,1,NA,2.903,3.567,4.382,2,1,NA,3.729,5.171,6.57,2,1,NA,1.307,10.722,11.386,3,1,NA,45.945,46.472,47.289,2,2,NA,2.783,7.566,8.268,3,3,NA,11.633,12.372,13.094,2,2,1,5.238,22.562,23.58,13,1,1,4.668,13.937,14.872,7,1,NA,5.76,11.689,13.171,2,3,NA,12.447,12.953,13.652,2,4,NA,7.016,7.502,8.209,2,1,10.184,10.859,11.644,2,NA,1,12.62,14.105,15.461,3,NA,1,NA,9.881,11.431,12.232,3,1,2.738,4.314,5.029,3,NA,1,NA,16.114,16.648,17.366,2,1,NA,6.549,7.111,8.079,2,1,NA,7.529,8.078,8.803,2,1,NA,3.235,14.008,15.225,5,1,1,0.846,21.012,21.737,12,1,NA,4.502,5.035,5.893,2,1,NA,113.891,114.415,115.238,2,4,NA,7.788,8.302,8.919,2,4,NA,16.951,17.498,18.277,2,1,NA,8.581,10.041,10.774,3,1,NA,4.988,49.972,50.639,6,3,NA,7.225,7.723,8.52,2,1,NA,3.403,25.115,25.83,11,1,3.214,3.779,4.446,2,NA,1,NA,4.156,4.678,5.415,2,3,NA,4.037,4.499,5.137,2,1,19.925,29.161,29.843,4,NA,1,1,4.151,13.657,14.744,7,1,1,4.102,38.966,39.768,17,1,NA,4.562,5.107,5.796,2,1,NA,7.103,11.584,12.103,3,10,1,1,5,5,4,1,5,5,3,4,3,5,3,1,3,4,3,5,4,3,0,1.035,2.414,3.265,3,NA,1.337,1.337,2.447,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,2,14
